track_id,genre_top,genre_idx,split,duration_actual,rms_mean,file_size_kb
40239,Folk,2,test,29.976598639455784,0.2483646720647812,938.5712890625
40240,Folk,2,test,29.976598639455784,0.2632899284362793,938.482421875
40241,Folk,2,test,30.002721088435376,0.24367929995059967,939.29296875
40242,Folk,2,test,29.976598639455784,0.2720019817352295,938.48046875
40243,Folk,2,test,29.976598639455784,0.22861698269844055,938.482421875
40244,Folk,2,test,30.002721088435376,0.23675678670406342,939.296875
40245,Folk,2,test,29.976598639455784,0.23883560299873352,938.48828125
40250,Instrumental,4,training,29.976598639455784,0.12292163819074631,1172.1337890625
40509,Experimental,1,training,29.976598639455784,0.1487543284893036,952.9365234375
40525,Hip-Hop,3,training,29.976598639455784,0.2512626647949219,1172.9921875
40541,Hip-Hop,3,training,29.988979591836735,0.21688640117645264,1173.390625
40542,Hip-Hop,3,training,29.988979591836735,0.21688681840896606,1173.4150390625
40598,Experimental,1,training,30.002721088435376,0.20811694860458374,939.44921875
40654,Instrumental,4,validation,30.002721088435376,0.131741464138031,1174.0537109375
40655,Instrumental,4,validation,30.002721088435376,0.043722137808799744,1174.0146484375
40656,Instrumental,4,validation,29.976598639455784,0.13796205818653107,1173.00390625
40657,Instrumental,4,validation,29.976598639455784,0.11859644949436188,1172.984375
40658,Instrumental,4,validation,29.976598639455784,0.08202105015516281,1173.0
40659,Instrumental,4,validation,30.002721088435376,0.09366058558225632,1174.0205078125
40660,Instrumental,4,validation,30.002721088435376,0.10509903728961945,1174.0087890625
40683,Electronic,0,training,29.976598639455784,0.054714154452085495,1172.9404296875
40725,Electronic,0,training,29.976598639455784,0.07123719900846481,1173.1953125
40842,Electronic,0,training,29.976598639455784,0.2471419870853424,1173.1533203125
40843,Electronic,0,training,29.976598639455784,0.20691853761672974,1173.16796875
40844,Electronic,0,test,30.002721088435376,0.2891068160533905,1174.1796875
40845,Electronic,0,test,29.976598639455784,0.2404400259256363,1173.162109375
40851,Electronic,0,training,29.976598639455784,0.0880371481180191,938.4658203125
40903,Rock,7,training,30.002721088435376,0.2023964524269104,1174.1708984375
40908,Experimental,1,training,29.976598639455784,0.03327512741088867,1173.0439453125
40909,Experimental,1,training,29.976598639455784,0.08406917005777359,1173.0263671875
40938,Rock,7,training,29.976598639455784,0.29241102933883667,704.0576171875
40940,Rock,7,training,29.976598639455784,0.26394742727279663,704.138671875
40984,Rock,7,validation,29.976598639455784,0.17867739498615265,1172.9521484375
40985,Rock,7,training,30.002721088435376,0.20876635611057281,1174.130859375
40986,Rock,7,training,29.976598639455784,0.23972578346729279,1172.9619140625
41018,International,5,training,30.002721088435376,0.2002105563879013,1174.259765625
41019,International,5,test,29.976598639455784,0.153734028339386,1173.1875
41020,International,5,validation,29.976598639455784,0.23787589371204376,1173.21484375
41054,Experimental,1,training,30.002721088435376,0.297843337059021,1174.0859375
41095,Rock,7,training,30.002721088435376,0.1747320294380188,1174.0390625
41147,Electronic,0,training,29.976598639455784,0.10038527101278305,1172.947265625
41191,Folk,2,training,29.976598639455784,0.21843993663787842,1172.830078125
41192,Folk,2,training,29.976598639455784,0.20689967274665833,1172.84765625
41310,Folk,2,test,30.002721088435376,0.13902978599071503,925.8134765625
41381,Pop,6,validation,29.976598639455784,0.40069645643234253,469.58984375
41568,Pop,6,training,30.002721088435376,0.11721041798591614,1172.908203125
41570,Folk,2,training,29.976598639455784,0.20033837854862213,1172.14453125
41573,Instrumental,4,training,30.002721088435376,0.04702521488070488,1173.1357421875
41605,Experimental,1,training,29.976598639455784,0.020909953862428665,937.623046875
41709,Experimental,1,training,29.988979591836735,0.11783000081777573,469.7890625
41714,Experimental,1,training,29.988979591836735,0.15710319578647614,469.7724609375
41812,Rock,7,training,29.976598639455784,0.06575742363929749,704.341796875
41819,Pop,6,validation,30.002721088435376,0.16285784542560577,469.978515625
41820,Pop,6,validation,29.976598639455784,0.1307123899459839,469.5830078125
41825,Pop,6,validation,30.002721088435376,0.16465774178504944,470.0126953125
41961,Rock,7,training,30.002721088435376,0.17488332092761993,893.4267578125
41962,Rock,7,training,30.002721088435376,0.20409080386161804,885.7568359375
41965,Rock,7,training,30.002721088435376,0.19285637140274048,881.3369140625
41971,Instrumental,4,validation,29.988979591836735,0.4834190309047699,469.8154296875
41983,Instrumental,4,training,29.976598639455784,0.12814997136592865,586.875
42014,International,5,training,29.976598639455784,0.20940415561199188,1173.2607421875
42016,International,5,training,29.976598639455784,0.18085959553718567,1172.27734375
42017,International,5,training,29.976598639455784,0.3242243230342865,1172.232421875
42018,Electronic,0,test,29.976598639455784,0.23248347640037537,1173.2412109375
42019,Electronic,0,training,29.976598639455784,0.2752517759799957,1172.2529296875
42020,International,5,training,29.976598639455784,0.14096246659755707,1172.205078125
42023,International,5,training,30.002721088435376,0.16100242733955383,704.8388671875
42025,International,5,training,30.002721088435376,0.1606452912092209,1173.2392578125
42029,International,5,training,29.976598639455784,0.27969834208488464,1173.275390625
42030,International,5,training,30.002721088435376,0.1787818819284439,1173.228515625
42031,International,5,training,30.002721088435376,0.1502750664949417,939.576171875
42040,Hip-Hop,3,test,29.976598639455784,0.25931498408317566,1173.1533203125
42044,Rock,7,training,29.976598639455784,0.3692321181297302,1173.1201171875
42045,Hip-Hop,3,training,29.976598639455784,0.23682478070259094,1173.1337890625
42046,Hip-Hop,3,training,30.002721088435376,0.1586441844701767,1174.2578125
42048,Pop,6,training,29.976598639455784,0.22254545986652374,1173.1005859375
42119,Experimental,1,training,29.976598639455784,0.04608605057001114,469.6923828125
42126,Experimental,1,training,30.002721088435376,0.035271890461444855,470.0654296875
42129,Experimental,1,test,29.976598639455784,0.0895034670829773,1173.119140625
42135,Experimental,1,test,29.976598639455784,0.05426695570349693,1173.111328125
42138,Experimental,1,test,29.976598639455784,0.10802409797906876,1173.1259765625
42139,Experimental,1,test,29.976598639455784,0.07109726220369339,1173.1162109375
42141,Experimental,1,test,29.976598639455784,0.06136680766940117,1173.1396484375
42146,Experimental,1,test,30.002721088435376,0.07855427265167236,1174.150390625
42234,International,5,training,29.976598639455784,0.14826352894306183,938.5244140625
42235,International,5,training,29.976598639455784,0.08064773678779602,938.5234375
42236,International,5,training,30.002721088435376,0.15062300860881805,939.3447265625
42238,International,5,training,29.976598639455784,0.13504664599895477,938.5166015625
42240,International,5,training,29.976598639455784,0.1559521108865738,938.529296875
42241,International,5,training,30.002721088435376,0.14455515146255493,939.3447265625
42243,International,5,training,30.002721088435376,0.19296002388000488,939.341796875
42245,International,5,training,29.976598639455784,0.14913448691368103,938.5419921875
42247,International,5,training,29.976598639455784,0.11317987740039825,938.515625
42310,Rock,7,training,30.002721088435376,0.0670841708779335,1174.029296875
42372,Electronic,0,test,30.002721088435376,0.2762365937232971,1174.0830078125
42373,Electronic,0,test,30.002721088435376,0.1922556757926941,1174.07421875
42374,Electronic,0,test,29.976598639455784,0.10975953191518784,1173.04296875
42375,Electronic,0,test,30.002721088435376,0.2555714249610901,1174.0654296875
42376,Electronic,0,test,29.976598639455784,0.19907982647418976,1173.056640625
42377,Electronic,0,test,29.976598639455784,0.24199293553829193,1173.046875
42442,Rock,7,training,30.002721088435376,0.2124747484922409,939.427734375
42463,Folk,2,test,29.976598639455784,0.20795249938964844,938.6611328125
42475,Rock,7,training,29.976598639455784,0.20777229964733124,938.6572265625
42648,Folk,2,training,29.976598639455784,0.09203585982322693,938.6201171875
42659,Folk,2,training,29.976598639455784,0.08638536930084229,938.5986328125
42751,Pop,6,training,29.976598639455784,0.08525600284337997,938.541015625
42761,Rock,7,training,30.002721088435376,0.10259868204593658,1174.0078125
42789,Rock,7,training,30.002721088435376,0.16167894005775452,1174.017578125
42844,Rock,7,validation,29.976598639455784,0.41203561425209045,765.6103515625
42851,Rock,7,validation,29.976598639455784,0.07969145476818085,469.6552734375
42911,Pop,6,validation,30.002721088435376,0.2669202983379364,469.984375
42914,Pop,6,validation,30.002721088435376,0.25561612844467163,469.97265625
42915,Pop,6,validation,29.976598639455784,0.15699544548988342,469.5732421875
42966,Experimental,1,training,29.976598639455784,0.1003718450665474,704.12109375
42984,Experimental,1,training,29.976598639455784,0.19324854016304016,704.1259765625
43016,International,5,training,29.976598639455784,0.08163142204284668,938.478515625
43018,International,5,training,30.002721088435376,0.09756509959697723,939.29296875
43019,International,5,training,30.002721088435376,0.031273938715457916,939.291015625
43020,International,5,training,30.002721088435376,0.12484601885080338,939.28125
43021,International,5,training,29.976598639455784,0.042267896234989166,938.4755859375
43022,International,5,training,29.976598639455784,0.14129707217216492,938.470703125
43023,International,5,training,29.976598639455784,0.04417318105697632,938.4755859375
43024,International,5,training,29.976598639455784,0.11028394103050232,938.71484375
43025,International,5,training,29.976598639455784,0.0374298021197319,938.474609375
43026,International,5,training,30.002721088435376,0.1624811738729477,939.2958984375
43027,International,5,training,29.976598639455784,0.02937941625714302,938.4755859375
43028,International,5,training,30.002721088435376,0.1668003350496292,939.2919921875
43029,International,5,training,30.002721088435376,0.03736812621355057,939.2919921875
43030,International,5,training,29.976598639455784,0.17855392396450043,938.505859375
43063,Experimental,1,training,30.002721088435376,0.12124846130609512,704.7412109375
43172,International,5,training,29.976598639455784,0.10181679576635361,938.609375
43173,International,5,training,29.976598639455784,0.08776723593473434,938.6298828125
43516,International,5,test,29.976598639455784,0.12865284085273743,937.5830078125
43517,International,5,test,29.976598639455784,0.13094685971736908,938.7431640625
43518,International,5,test,29.976598639455784,0.15081898868083954,938.7509765625
43519,International,5,test,29.976598639455784,0.13749563694000244,938.6005859375
43520,International,5,test,30.002721088435376,0.058643460273742676,939.4140625
43521,International,5,test,29.976598639455784,0.12097553163766861,938.5908203125
43533,International,5,training,29.976598639455784,0.08030015975236893,938.4677734375
43534,International,5,training,30.002721088435376,0.08937816321849823,939.27734375
43535,International,5,training,30.002721088435376,0.0870208889245987,939.306640625
43536,International,5,training,30.002721088435376,0.08760114759206772,939.2880859375
43585,International,5,training,30.002721088435376,0.22486041486263275,939.435546875
43586,International,5,training,30.002721088435376,0.21614918112754822,939.4541015625
43587,International,5,training,30.002721088435376,0.13996902108192444,939.439453125
43588,International,5,training,30.002721088435376,0.20940665900707245,939.43359375
43589,International,5,training,29.976598639455784,0.22511212527751923,938.6201171875
43590,International,5,training,30.002721088435376,0.15248773992061615,939.3203125
43592,International,5,training,30.002721088435376,0.17604459822177887,939.232421875
43593,International,5,training,30.002721088435376,0.15971575677394867,939.232421875
43594,International,5,training,29.976598639455784,0.10353890061378479,938.4970703125
43595,International,5,training,30.002721088435376,0.20981037616729736,939.24609375
43596,International,5,training,29.976598639455784,0.20622093975543976,938.4111328125
43598,International,5,training,29.976598639455784,0.0810001939535141,469.537109375
43599,International,5,training,30.002721088435376,0.08143932372331619,469.947265625
43600,International,5,training,30.002721088435376,0.0784793496131897,469.9873046875
43608,Experimental,1,training,29.976598639455784,0.1800210177898407,469.6865234375
43621,Folk,2,training,30.002721088435376,0.04141756147146225,704.83984375
43623,Folk,2,training,29.976598639455784,0.05866767838597298,469.767578125
43691,Experimental,1,validation,29.976598639455784,0.05636824667453766,1173.0341796875
43695,International,5,training,29.976598639455784,0.36075183749198914,1173.05078125
43696,International,5,training,29.976598639455784,0.25340864062309265,1173.068359375
43697,International,5,training,30.002721088435376,0.28787341713905334,1174.0869140625
43698,International,5,training,29.976598639455784,0.3123202919960022,1173.0517578125
43699,International,5,training,30.002721088435376,0.34570351243019104,1174.0791015625
43761,Folk,2,training,29.976598639455784,0.25339820981025696,586.9326171875
43765,International,5,test,29.976598639455784,0.03803199902176857,938.46875
43766,International,5,test,30.002721088435376,0.032540787011384964,939.3037109375
43767,International,5,test,30.002721088435376,0.0254194438457489,939.333984375
43768,International,5,test,29.976598639455784,0.029072489589452744,938.4931640625
43773,Pop,6,training,29.976598639455784,0.24954329431056976,1172.9384765625
43796,Folk,2,training,29.976598639455784,0.31840991973876953,586.91796875
43842,Folk,2,training,30.002721088435376,0.0917840227484703,587.4189453125
43843,Folk,2,training,29.976598639455784,0.05472267419099808,586.9130859375
43844,Hip-Hop,3,training,30.002721088435376,0.2571769952774048,704.78125
43856,Hip-Hop,3,training,30.002721088435376,0.22684478759765625,939.4462890625
43857,Hip-Hop,3,training,30.002721088435376,0.2116350680589676,939.4560546875
43858,Hip-Hop,3,training,29.976598639455784,0.30171728134155273,938.6162109375
43859,Hip-Hop,3,test,29.976598639455784,0.2381405085325241,938.6904296875
43860,Hip-Hop,3,training,30.002721088435376,0.2250552624464035,939.4267578125
43861,Hip-Hop,3,training,30.002721088435376,0.15306325256824493,939.4423828125
43863,Hip-Hop,3,training,30.002721088435376,0.31270459294319153,939.44921875
43865,Hip-Hop,3,training,29.976598639455784,0.28604212403297424,938.611328125
43866,Hip-Hop,3,training,29.976598639455784,0.2007945477962494,938.6337890625
43867,Hip-Hop,3,training,30.002721088435376,0.24611595273017883,939.44921875
43868,Hip-Hop,3,training,29.976598639455784,0.18620243668556213,938.6240234375
43869,Hip-Hop,3,training,29.976598639455784,0.29598158597946167,938.650390625
43883,Experimental,1,training,29.988979591836735,0.10209915786981583,687.236328125
43886,Experimental,1,training,29.988979591836735,0.20441053807735443,809.677734375
43899,Hip-Hop,3,training,29.976598639455784,0.3241591155529022,586.7783203125
43911,Hip-Hop,3,training,30.002721088435376,0.1856221705675125,1174.0908203125
43962,Folk,2,training,30.002721088435376,0.1086355671286583,1174.2666015625
43965,Folk,2,training,29.976598639455784,0.2014094740152359,1173.19921875
44092,Electronic,0,training,29.976598639455784,0.13702401518821716,469.62109375
44110,Experimental,1,training,30.002721088435376,0.01682739146053791,646.0322265625
44169,Experimental,1,training,30.002721088435376,0.1969487965106964,587.1708984375
44236,Hip-Hop,3,training,29.976598639455784,0.14064136147499084,1173.0390625
44342,Experimental,1,training,29.976598639455784,0.04328841716051102,1173.20703125
44347,Experimental,1,training,29.976598639455784,0.12702035903930664,1173.2001953125
44354,Experimental,1,training,30.002721088435376,0.18712987005710602,1174.2373046875
44355,Experimental,1,validation,30.002721088435376,0.04340203106403351,1174.2119140625
44777,Folk,2,test,29.976598639455784,0.09263943880796432,1173.1416015625
44778,Experimental,1,training,30.002721088435376,0.0698266252875328,916.0458984375
44779,Experimental,1,training,29.976598639455784,0.16431528329849243,908.1123046875
44780,Experimental,1,training,29.976598639455784,0.10193672776222229,909.1630859375
44781,Experimental,1,training,29.976598639455784,0.08789423853158951,919.4716796875
44782,Experimental,1,training,30.002721088435376,0.11840277165174484,918.5703125
44791,Experimental,1,training,30.002721088435376,0.16616536676883698,1173.1728515625
44792,Experimental,1,training,30.002721088435376,0.2971639037132263,1173.150390625
44793,Experimental,1,training,29.976598639455784,0.15225307643413544,1172.1708984375
44794,Experimental,1,training,29.976598639455784,0.09565350413322449,1171.8837890625
44795,Experimental,1,training,29.976598639455784,0.08134129643440247,1172.0625
44796,Experimental,1,training,30.002721088435376,0.10252804309129715,1173.2099609375
44797,Experimental,1,training,29.976598639455784,0.09240107983350754,1172.111328125
44798,Experimental,1,training,29.976598639455784,0.22809410095214844,1172.2119140625
44799,Experimental,1,training,30.002721088435376,0.1417805254459381,1173.2021484375
44800,Experimental,1,test,29.976598639455784,0.17696158587932587,1172.2216796875
44801,Experimental,1,training,30.002721088435376,0.15507499873638153,1173.083984375
44802,Experimental,1,validation,30.002721088435376,0.1969028115272522,1172.8994140625
44803,Experimental,1,training,29.976598639455784,0.11525201052427292,1172.1103515625
44804,Experimental,1,training,29.988979591836735,0.22108839452266693,1173.44921875
44805,Pop,6,training,30.002721088435376,0.11857275664806366,587.3935546875
44806,Pop,6,training,29.976598639455784,0.10892476886510849,586.9375
44809,Pop,6,training,30.002721088435376,0.13295035064220428,587.4169921875
44820,International,5,training,29.976598639455784,0.28909993171691895,938.611328125
44821,International,5,training,29.976598639455784,0.27750420570373535,938.607421875
44822,International,5,training,29.976598639455784,0.2653561234474182,938.6220703125
44823,International,5,training,30.002721088435376,0.24184145033359528,939.4443359375
44848,Experimental,1,training,29.976598639455784,0.07186123728752136,760.1669921875
44849,Experimental,1,training,30.002721088435376,0.03044588677585125,786.283203125
44850,Experimental,1,training,30.002721088435376,0.06474532186985016,823.998046875
44851,Experimental,1,training,29.976598639455784,0.06960676610469818,766.2099609375
44853,Experimental,1,training,29.976598639455784,0.02644888497889042,796.701171875
44854,Experimental,1,training,29.976598639455784,0.390644907951355,1055.0107421875
44917,Rock,7,training,29.976598639455784,0.24767433106899261,1173.0712890625
44918,Rock,7,training,29.976598639455784,0.1835315078496933,1173.0654296875
44946,International,5,training,30.002721088435376,0.17313742637634277,805.5869140625
44947,International,5,training,29.976598639455784,0.17828936874866486,774.6201171875
44948,International,5,training,29.976598639455784,0.17455023527145386,739.791015625
44949,International,5,training,29.976598639455784,0.18815509974956512,759.3828125
44950,International,5,training,29.976598639455784,0.16666726768016815,687.787109375
44951,International,5,training,29.976598639455784,0.18206371366977692,757.3310546875
44952,International,5,training,29.976598639455784,0.19021780788898468,769.443359375
45055,Rock,7,validation,29.988979591836735,0.21142041683197021,1173.45703125
45099,Electronic,0,training,30.002721088435376,0.5663855671882629,704.7373046875
45100,Electronic,0,training,29.976598639455784,0.6337018013000488,704.154296875
45101,Electronic,0,training,29.976598639455784,0.5856932997703552,704.1376953125
45102,Electronic,0,training,29.976598639455784,0.51317298412323,704.13671875
45103,Electronic,0,training,30.002721088435376,0.5635741949081421,704.7412109375
45119,Pop,6,validation,29.976598639455784,0.15150822699069977,469.5927734375
45122,Pop,6,validation,30.002721088435376,0.18583744764328003,469.9931640625
45125,Pop,6,validation,30.002721088435376,0.13305166363716125,469.9892578125
45126,Pop,6,validation,30.002721088435376,0.21996362507343292,469.9951171875
45127,Pop,6,validation,30.002721088435376,0.29853418469429016,469.99609375
45128,Pop,6,validation,29.976598639455784,0.19003641605377197,469.58203125
45149,Electronic,0,test,30.002721088435376,0.24089431762695312,1173.1259765625
45150,Electronic,0,training,29.976598639455784,0.2657249867916107,1172.921875
45151,Electronic,0,training,30.002721088435376,0.2675430178642273,1173.943359375
45152,Electronic,0,test,30.002721088435376,0.43223077058792114,1173.9716796875
45153,Electronic,0,training,30.002721088435376,0.3238256871700287,1173.9189453125
45154,Electronic,0,training,29.976598639455784,0.3009919226169586,1172.9072265625
45335,Pop,6,training,30.002721088435376,0.16531938314437866,1174.09375
45387,Instrumental,4,training,30.002721088435376,0.08264017105102539,939.4501953125
45388,Instrumental,4,training,30.002721088435376,0.08045543730258942,939.462890625
45389,Instrumental,4,training,30.002721088435376,0.13242124021053314,939.43359375
45390,Instrumental,4,training,29.976598639455784,0.08528201282024384,938.6416015625
45391,Instrumental,4,training,29.976598639455784,0.08506983518600464,938.669921875
45392,Instrumental,4,training,30.002721088435376,0.10122787207365036,939.451171875
45393,Instrumental,4,training,29.976598639455784,0.0829254537820816,938.62109375
45474,Rock,7,training,29.976598639455784,0.1038975641131401,586.87890625
45475,Rock,7,training,29.976598639455784,0.07571127265691757,586.8662109375
45508,Electronic,0,training,30.002721088435376,0.1848827749490738,1174.134765625
45513,Folk,2,training,30.002721088435376,0.1426515281200409,1174.099609375
45514,Folk,2,training,29.976598639455784,0.08855769783258438,1173.0380859375
45515,Folk,2,training,30.002721088435376,0.221756249666214,1174.07421875
45516,Folk,2,training,29.976598639455784,0.11527690291404724,1173.072265625
45517,Folk,2,training,29.976598639455784,0.18755881488323212,1173.0439453125
45518,Folk,2,training,29.976598639455784,0.1548454612493515,1173.0419921875
45519,Folk,2,training,30.002721088435376,0.1981063038110733,1174.0625
45520,Folk,2,training,29.976598639455784,0.20880699157714844,1173.041015625
45521,Folk,2,training,30.002721088435376,0.15674148499965668,1174.060546875
45522,Folk,2,training,30.002721088435376,0.15426644682884216,1174.0654296875
45523,Folk,2,training,30.002721088435376,0.2824993431568146,1174.0810546875
45934,Experimental,1,test,30.002721088435376,0.06787462532520294,1174.2001953125
45941,Experimental,1,training,29.976598639455784,0.11633428186178207,1173.169921875
46024,Rock,7,training,29.976598639455784,0.23278594017028809,1173.138671875
46043,Experimental,1,training,29.976598639455784,0.10030489414930344,1173.1826171875
46058,Experimental,1,training,29.976598639455784,0.009694989770650864,1173.1884765625
46068,Experimental,1,training,29.976598639455784,0.37478676438331604,1173.203125
46078,Hip-Hop,3,training,30.002721088435376,0.2900981307029724,938.4248046875
46079,Experimental,1,training,29.976598639455784,0.30007651448249817,937.607421875
46157,Electronic,0,training,29.976598639455784,0.11437709629535675,1173.0126953125
46158,Electronic,0,training,30.002721088435376,0.19064146280288696,1174.0283203125
46159,Electronic,0,training,30.002721088435376,0.10192112624645233,1174.0966796875
46160,Electronic,0,training,29.976598639455784,0.10859835147857666,1173.03125
46161,Experimental,1,training,29.976598639455784,0.007118042092770338,1173.1142578125
46162,Experimental,1,training,30.002721088435376,0.05544370040297508,1174.1416015625
46238,Experimental,1,training,30.002721088435376,0.09128476679325104,704.73828125
46241,Experimental,1,training,29.976598639455784,0.1588679999113083,704.1015625
46525,Instrumental,4,training,30.002721088435376,0.16395333409309387,1173.9033203125
46611,Experimental,1,training,29.976598639455784,0.13559392094612122,704.0849609375
46711,Experimental,1,training,29.976598639455784,0.0037657800130546093,938.5009765625
46717,Experimental,1,test,29.976598639455784,0.0012388277100399137,938.4951171875
46718,Experimental,1,test,29.976598639455784,0.005401331931352615,938.4951171875
46720,Experimental,1,test,30.002721088435376,0.0013611118774861097,939.4208984375
46726,Hip-Hop,3,training,30.002721088435376,0.15740248560905457,1174.310546875
46732,Pop,6,training,29.976598639455784,0.21389088034629822,1173.2392578125
46733,Pop,6,training,29.976598639455784,0.11470116674900055,1173.21484375
46736,Pop,6,training,30.002721088435376,0.14677469432353973,1174.1826171875
46839,Pop,6,training,29.976598639455784,0.18133296072483063,1172.8740234375
46840,Pop,6,training,30.002721088435376,0.21689294278621674,1173.9091796875
46841,Pop,6,training,30.002721088435376,0.19311276078224182,1173.8779296875
46842,Pop,6,training,29.976598639455784,0.21151475608348846,1172.8701171875
46844,Pop,6,training,29.976598639455784,0.21596093475818634,1172.8857421875
46846,Pop,6,training,29.976598639455784,0.21185484528541565,1173.146484375
46854,Pop,6,training,30.002721088435376,0.2230633944272995,1174.119140625
46855,Pop,6,training,29.976598639455784,0.24365822970867157,1173.0908203125
46928,Pop,6,training,29.976598639455784,0.08567404001951218,1173.1181640625
46930,Pop,6,training,30.002721088435376,0.13818630576133728,1174.1240234375
47032,Rock,7,validation,29.976598639455784,0.3008991479873657,428.0458984375
47068,Electronic,0,training,30.002721088435376,0.16946887969970703,935.8681640625
47069,Electronic,0,training,29.976598639455784,0.14283587038516998,901.626953125
47070,Electronic,0,training,30.002721088435376,0.13860362768173218,919.8447265625
47071,Electronic,0,training,29.976598639455784,0.11497874557971954,941.5556640625
47072,Electronic,0,training,30.002721088435376,0.11331762373447418,895.9169921875
47073,Electronic,0,training,29.976598639455784,0.15063278377056122,966.150390625
47074,Electronic,0,training,29.976598639455784,0.12871363759040833,917.01953125
47075,Electronic,0,training,30.002721088435376,0.08358635753393173,940.134765625
47076,Electronic,0,training,30.002721088435376,0.11486567556858063,900.5712890625
47077,Electronic,0,training,29.976598639455784,0.10140275210142136,929.70703125
47100,Pop,6,validation,30.002721088435376,0.2078428864479065,821.9541015625
47192,Experimental,1,training,29.976598639455784,0.11937472224235535,1173.0595703125
47193,Experimental,1,training,30.002721088435376,0.213394433259964,1174.09375
47194,Experimental,1,training,30.002721088435376,0.1302216649055481,1174.09375
47195,Experimental,1,training,29.976598639455784,0.18610697984695435,1173.0654296875
47196,Experimental,1,training,30.002721088435376,0.1683196872472763,1174.095703125
47197,Experimental,1,training,30.002721088435376,0.18393456935882568,1174.0849609375
47198,Experimental,1,training,30.002721088435376,0.1823102831840515,1174.09765625
47199,Experimental,1,training,30.002721088435376,0.1500709056854248,1174.099609375
47200,Experimental,1,training,30.002721088435376,0.33347252011299133,1174.09765625
47201,Experimental,1,training,29.976598639455784,0.19169333577156067,1173.0859375
47202,Experimental,1,training,29.976598639455784,0.12488055229187012,1173.078125
47260,Electronic,0,training,29.976598639455784,0.08767849951982498,704.08984375
47471,Rock,7,test,30.002721088435376,0.09443260729312897,939.447265625
47506,Folk,2,training,29.976598639455784,0.23982618749141693,1172.05859375
47510,Rock,7,training,30.002721088435376,0.22574864327907562,955.3740234375
47526,Rock,7,test,30.002721088435376,0.1376115381717682,939.521484375
47628,Folk,2,test,30.002721088435376,0.18870042264461517,469.994140625
47657,Electronic,0,training,29.988979591836735,0.22722099721431732,1173.3720703125
47658,Electronic,0,training,29.988979591836735,0.17574463784694672,1173.3798828125
47659,Electronic,0,training,29.988979591836735,0.18232318758964539,1173.4052734375
47660,Electronic,0,training,29.988979591836735,0.149248406291008,1173.396484375
47661,Folk,2,training,30.002721088435376,0.2505735456943512,939.384765625
47662,Folk,2,training,30.002721088435376,0.26902201771736145,939.3623046875
47663,Folk,2,training,30.002721088435376,0.2934148907661438,939.435546875
47665,Pop,6,training,29.988979591836735,0.09656236320734024,1173.3671875
47666,Pop,6,training,29.988979591836735,0.12840254604816437,469.671875
47670,Pop,6,training,29.976598639455784,0.12088139355182648,704.087890625
47671,Pop,6,training,29.976598639455784,0.04450959712266922,704.115234375
47707,Experimental,1,training,29.976598639455784,0.3092888295650482,707.4287109375
47826,Experimental,1,training,29.976598639455784,0.049984849989414215,704.310546875
47835,Pop,6,training,29.976598639455784,0.16298538446426392,704.3505859375
47865,Folk,2,training,30.002721088435376,0.15702871978282928,939.3681640625
47868,Folk,2,training,29.976598639455784,0.10649514198303223,938.5419921875
47894,Pop,6,training,30.002721088435376,0.2594229280948639,1174.1650390625
47895,Pop,6,training,30.002721088435376,0.2627553641796112,1174.1513671875
47896,Pop,6,training,29.976598639455784,0.25726085901260376,1173.1357421875
47897,Pop,6,training,30.002721088435376,0.2770337462425232,1174.16015625
47916,Rock,7,training,29.976598639455784,0.2926742136478424,1173.05859375
47921,Rock,7,training,30.002721088435376,0.3301875591278076,1174.1064453125
48015,Rock,7,training,30.002721088435376,0.11194095760583878,1174.2373046875
48042,Experimental,1,training,29.976598639455784,0.04600369185209274,721.2333984375
48043,Experimental,1,training,29.976598639455784,0.07929006963968277,806.4287109375
48044,Experimental,1,training,30.002721088435376,0.07840250432491302,796.548828125
48046,Experimental,1,training,30.002721088435376,0.04260368272662163,806.9814453125
48269,Experimental,1,training,30.002721088435376,0.129444420337677,1173.087890625
48293,Electronic,0,test,29.976598639455784,0.15849602222442627,1173.16015625
48307,Experimental,1,training,30.002721088435376,0.14576411247253418,681.60546875
48317,Experimental,1,validation,29.976598639455784,0.05082148313522339,471.275390625
48367,Rock,7,training,29.976598639455784,0.10247651487588882,1173.2919921875
48368,Rock,7,training,29.976598639455784,0.27806615829467773,1173.1396484375
48369,Rock,7,training,29.976598639455784,0.25095874071121216,1173.17578125
48437,Electronic,0,training,29.976598639455784,0.2775837779045105,1173.0673828125
48439,Electronic,0,training,29.976598639455784,0.19725289940834045,1173.0654296875
48440,Electronic,0,training,29.976598639455784,0.30986595153808594,1173.0791015625
48442,Electronic,0,training,30.002721088435376,0.36626970767974854,1174.1015625
48443,Electronic,0,training,30.002721088435376,0.27702823281288147,1174.216796875
48444,Pop,6,training,29.976598639455784,0.07727811485528946,1173.103515625
48446,Pop,6,training,29.976598639455784,0.025153711438179016,938.603515625
48450,Pop,6,training,29.976598639455784,0.10119488090276718,469.6279296875
48452,Pop,6,training,29.976598639455784,0.165344700217247,1173.095703125
48453,Pop,6,training,30.002721088435376,0.03670850396156311,704.7607421875
48454,Pop,6,training,29.976598639455784,0.0273205004632473,469.662109375
48456,Pop,6,training,29.976598639455784,0.08301698416471481,704.111328125
48457,Pop,6,training,30.002721088435376,0.06360050290822983,1174.150390625
